product_id,product_name,timestamp,source,rating,text,label
P003,Słuchawki Bass Pro,2025-07-08T02:38:50,euro,4,"Świetny produkt, polecam!",1
P010,Mysz Laser Pro,2025-08-08T01:28:17,allegro,4,"Solidne wykonanie, wygląda elegancko.",1
P006,Głośnik Bluetooth Wave,2024-06-10T21:38:17,mediaexpert,4,Zaskakująco wydajny.,1
P005,Smartwatch Pulse S,2024-11-28T08:55:05,mediaexpert,4,"Świetny produkt, polecam!",1
P001,Smartfon Nova X1,2024-05-09T14:54:24,allegro,5,"Dobre materiały, trwałe wykończenie.",1
P005,Smartwatch Pulse S,2024-05-11T00:10:47,mediaexpert,4,Spełnia wszystkie oczekiwania.,1
P004,"Telewizor Vision 55""",2025-07-06T06:12:09,euro,5,"Świetny produkt, polecam!",1
P005,Smartwatch Pulse S,2025-02-09T21:21:11,allegro,4,Cena adekwatna do jakości.,1
P007,Kamera Action Go,2024-07-31T19:35:26,amazon,4,Bateria trzyma długo.,1
P010,Mysz Laser Pro,2025-04-06T14:50:48,amazon,5,Idealny na prezent.,1
P003,Słuchawki Bass Pro,2024-10-21T02:27:41,allegro,4,Szybka dostawa i dobra komunikacja.,1
P009,Klawiatura Mech K,2024-06-13T11:49:20,ceneo,4,Estetyczny design.,1
P008,Tablet Note 10,2024-11-18T05:30:42,mediaexpert,5,Idealny na prezent.,1
P006,Głośnik Bluetooth Wave,2025-04-04T13:34:07,ceneo,5,Cena adekwatna do jakości.,1
P004,"Telewizor Vision 55""",2025-05-09T09:05:05,opineo,5,Estetyczny design.,1
P002,Laptop Aero 15,2024-04-09T04:35:12,ceneo,4,Działa bez zarzutu.,1
P006,Głośnik Bluetooth Wave,2025-02-11T21:35:19,amazon,4,Obsługa klienta na plus.,1
P006,Głośnik Bluetooth Wave,2024-03-16T15:54:35,amazon,5,"Świetny produkt, polecam!",1
P005,Smartwatch Pulse S,2024-12-12T00:56:40,amazon,4,"Świetny produkt, polecam!",1
P001,Smartfon Nova X1,2024-04-15T07:56:08,opineo,4,Najlepszy zakup w tym roku!,1
P002,Laptop Aero 15,2025-07-27T01:29:31,opineo,5,"Dobre materiały, trwałe wykończenie.",1
P001,Smartfon Nova X1,2025-07-24T19:40:32,opineo,4,Obsługa klienta na plus.,1
P003,Słuchawki Bass Pro,2024-11-15T23:14:22,mediaexpert,5,Najlepszy zakup w tym roku!,1
P007,Kamera Action Go,2024-02-15T12:41:28,euro,5,Bardzo dobra jakość w stosunku do ceny.,1
P001,Smartfon Nova X1,2024-08-27T04:59:33,euro,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P001,Smartfon Nova X1,2024-05-19T19:00:37,euro,5,Bardzo dobra jakość w stosunku do ceny.,1
P003,Słuchawki Bass Pro,2024-02-06T17:29:36,allegro,4,Cicha praca urządzenia.,1
P002,Laptop Aero 15,2024-09-27T18:19:01,ceneo,5,Prosty montaż.,1
P010,Mysz Laser Pro,2024-01-22T22:09:10,opineo,4,Cicha praca urządzenia.,1
P008,Tablet Note 10,2025-04-15T04:23:42,komputronik,5,Dobra relacja jakości do ceny.,1
P008,Tablet Note 10,2024-06-28T05:34:51,ceneo,5,"Dobre materiały, trwałe wykończenie.",1
P009,Klawiatura Mech K,2025-03-29T15:16:11,mediaexpert,4,Prosty montaż.,1
P003,Słuchawki Bass Pro,2024-06-03T11:03:40,amazon,5,Bateria trzyma długo.,1
P006,Głośnik Bluetooth Wave,2025-05-29T22:11:54,opineo,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P005,Smartwatch Pulse S,2025-04-23T20:47:53,amazon,4,Obsługa klienta na plus.,1
P004,"Telewizor Vision 55""",2025-05-16T13:18:00,allegro,4,Najlepszy zakup w tym roku!,1
P004,"Telewizor Vision 55""",2025-01-26T07:58:21,amazon,4,Prosty montaż.,1
P008,Tablet Note 10,2024-08-19T23:18:43,mediaexpert,4,Ekran bardzo wyraźny i jasny.,1
P005,Smartwatch Pulse S,2025-02-03T11:54:05,allegro,5,Obsługa klienta na plus.,1
P003,Słuchawki Bass Pro,2025-06-05T04:40:28,opineo,5,Spełnia wszystkie oczekiwania.,1
P010,Mysz Laser Pro,2024-05-26T04:23:09,mediaexpert,5,"Solidne wykonanie, wygląda elegancko.",1
P005,Smartwatch Pulse S,2024-06-02T20:32:58,euro,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P009,Klawiatura Mech K,2024-08-25T02:13:57,opineo,5,Cicha praca urządzenia.,1
P009,Klawiatura Mech K,2024-11-25T14:33:58,mediaexpert,5,Prosty montaż.,1
P003,Słuchawki Bass Pro,2024-07-26T17:37:10,amazon,4,Ekran bardzo wyraźny i jasny.,1
P001,Smartfon Nova X1,2024-04-19T11:09:10,ceneo,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P008,Tablet Note 10,2024-03-31T00:37:18,komputronik,5,Bateria trzyma długo.,1
P006,Głośnik Bluetooth Wave,2024-08-26T02:34:23,amazon,5,Ekran bardzo wyraźny i jasny.,1
P002,Laptop Aero 15,2024-07-24T14:52:51,euro,5,Zaskakująco wydajny.,1
P008,Tablet Note 10,2024-02-01T15:03:15,ceneo,5,"Świetny produkt, polecam!",1
P007,Kamera Action Go,2024-06-13T18:20:16,opineo,5,Działa bez zarzutu.,1
P002,Laptop Aero 15,2024-10-09T06:33:16,euro,4,Zaskakująco wydajny.,1
P002,Laptop Aero 15,2024-12-06T01:17:57,allegro,4,Prosty montaż.,1
P001,Smartfon Nova X1,2024-02-08T19:33:34,amazon,5,"Solidne wykonanie, wygląda elegancko.",1
P007,Kamera Action Go,2024-07-06T17:54:40,amazon,5,Idealny na prezent.,1
P001,Smartfon Nova X1,2025-06-07T06:27:27,allegro,4,Zaskakująco wydajny.,1
P007,Kamera Action Go,2025-06-26T10:54:54,amazon,5,Bateria trzyma długo.,1
P007,Kamera Action Go,2024-11-03T05:23:11,euro,5,Cena adekwatna do jakości.,1
P003,Słuchawki Bass Pro,2024-08-07T05:50:37,euro,5,Obsługa klienta na plus.,1
P008,Tablet Note 10,2024-03-09T12:32:52,ceneo,4,Ekran bardzo wyraźny i jasny.,1
P005,Smartwatch Pulse S,2024-01-17T10:56:28,mediaexpert,4,Estetyczny design.,1
P002,Laptop Aero 15,2025-01-22T03:03:50,opineo,4,Dobra relacja jakości do ceny.,1
P003,Słuchawki Bass Pro,2025-07-14T11:35:29,allegro,4,Cicha praca urządzenia.,1
P006,Głośnik Bluetooth Wave,2024-03-08T03:57:47,euro,4,Obsługa klienta na plus.,1
P008,Tablet Note 10,2025-03-28T16:58:53,euro,5,Zaskakująco wydajny.,1
P005,Smartwatch Pulse S,2025-01-08T16:49:36,opineo,5,Spełnia wszystkie oczekiwania.,1
P009,Klawiatura Mech K,2024-04-24T17:37:14,komputronik,5,Spełnia wszystkie oczekiwania.,1
P009,Klawiatura Mech K,2024-09-04T19:32:16,amazon,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P010,Mysz Laser Pro,2025-06-23T23:51:42,allegro,4,Cicha praca urządzenia.,1
P004,"Telewizor Vision 55""",2024-05-19T21:31:26,komputronik,4,Zaskakująco wydajny.,1
P007,Kamera Action Go,2024-10-30T20:24:28,ceneo,4,"Świetny produkt, polecam!",1
P009,Klawiatura Mech K,2025-03-03T09:22:30,amazon,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P008,Tablet Note 10,2024-06-12T02:49:10,euro,4,Estetyczny design.,1
P005,Smartwatch Pulse S,2024-11-23T00:25:20,euro,5,Spełnia wszystkie oczekiwania.,1
P008,Tablet Note 10,2024-10-17T20:18:16,komputronik,4,Prosty montaż.,1
P009,Klawiatura Mech K,2024-11-25T21:00:36,opineo,4,Zaskakująco wydajny.,1
P010,Mysz Laser Pro,2024-06-09T21:14:27,allegro,5,Bateria trzyma długo.,1
P004,"Telewizor Vision 55""",2024-05-09T11:05:32,ceneo,5,Obsługa klienta na plus.,1
P001,Smartfon Nova X1,2024-03-04T21:03:22,allegro,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P008,Tablet Note 10,2024-07-21T20:25:26,opineo,4,Ekran bardzo wyraźny i jasny.,1
P008,Tablet Note 10,2024-07-19T02:06:23,amazon,4,Bateria trzyma długo.,1
P008,Tablet Note 10,2024-03-02T07:31:03,euro,5,Ekran bardzo wyraźny i jasny.,1
P004,"Telewizor Vision 55""",2024-06-28T04:58:27,opineo,5,Szybka dostawa i dobra komunikacja.,1
P001,Smartfon Nova X1,2025-07-12T11:51:58,euro,5,Prosty montaż.,1
P007,Kamera Action Go,2025-05-28T21:21:37,allegro,4,Cena adekwatna do jakości.,1
P009,Klawiatura Mech K,2024-03-12T08:44:11,amazon,4,Prosty montaż.,1
P008,Tablet Note 10,2024-12-13T17:54:21,allegro,4,Estetyczny design.,1
P003,Słuchawki Bass Pro,2024-02-14T00:00:04,ceneo,4,"Solidne wykonanie, wygląda elegancko.",1
P004,"Telewizor Vision 55""",2024-03-21T14:06:01,amazon,5,Działa bez zarzutu.,1
P006,Głośnik Bluetooth Wave,2024-03-22T19:56:09,komputronik,5,Idealny na prezent.,1
P003,Słuchawki Bass Pro,2024-06-18T14:54:12,komputronik,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P007,Kamera Action Go,2025-02-28T03:11:02,ceneo,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P002,Laptop Aero 15,2024-05-28T07:59:54,amazon,4,Obsługa klienta na plus.,1
P004,"Telewizor Vision 55""",2025-02-15T20:17:20,ceneo,4,Działa bez zarzutu.,1
P008,Tablet Note 10,2025-03-05T05:02:58,amazon,5,Obsługa klienta na plus.,1
P008,Tablet Note 10,2024-09-10T01:30:07,allegro,4,Bateria trzyma długo.,1
P001,Smartfon Nova X1,2024-01-21T03:41:06,opineo,5,Zaskakująco wydajny.,1
P006,Głośnik Bluetooth Wave,2025-08-26T10:35:11,mediaexpert,5,Działa bez zarzutu.,1
P004,"Telewizor Vision 55""",2024-02-26T22:57:59,ceneo,4,Bateria trzyma długo.,1
P001,Smartfon Nova X1,2025-01-13T18:13:28,allegro,5,Najlepszy zakup w tym roku!,1
P005,Smartwatch Pulse S,2024-04-20T08:55:36,allegro,5,Bardzo dobra jakość w stosunku do ceny.,1
P005,Smartwatch Pulse S,2025-06-07T07:44:06,allegro,4,Estetyczny design.,1
P006,Głośnik Bluetooth Wave,2025-04-14T12:38:50,komputronik,5,Prosty montaż.,1
P004,"Telewizor Vision 55""",2024-02-28T20:00:14,euro,4,Bardzo dobra jakość w stosunku do ceny.,1
P004,"Telewizor Vision 55""",2024-05-12T09:17:24,komputronik,4,Prosty montaż.,1
P002,Laptop Aero 15,2024-09-17T20:42:11,euro,5,Estetyczny design.,1
P009,Klawiatura Mech K,2024-08-14T10:48:41,allegro,5,Idealny na prezent.,1
P008,Tablet Note 10,2025-02-04T04:42:05,mediaexpert,4,Estetyczny design.,1
P007,Kamera Action Go,2024-11-17T23:06:59,komputronik,4,Zaskakująco wydajny.,1
P002,Laptop Aero 15,2024-10-27T09:13:08,opineo,4,Ekran bardzo wyraźny i jasny.,1
P001,Smartfon Nova X1,2025-03-16T01:22:59,amazon,4,Obsługa klienta na plus.,1
P002,Laptop Aero 15,2025-03-10T19:00:04,amazon,5,"Świetny produkt, polecam!",1
P004,"Telewizor Vision 55""",2024-01-30T15:39:24,mediaexpert,4,Obsługa klienta na plus.,1
P009,Klawiatura Mech K,2025-02-23T17:12:38,euro,5,Idealny na prezent.,1
P002,Laptop Aero 15,2025-07-14T08:20:42,amazon,4,"Solidne wykonanie, wygląda elegancko.",1
P010,Mysz Laser Pro,2024-05-16T00:52:26,mediaexpert,4,Cicha praca urządzenia.,1
P003,Słuchawki Bass Pro,2025-06-10T01:04:13,euro,5,Szybka dostawa i dobra komunikacja.,1
P001,Smartfon Nova X1,2024-08-24T03:51:20,euro,5,Idealny na prezent.,1
P001,Smartfon Nova X1,2025-08-19T11:21:52,mediaexpert,5,Szybka dostawa i dobra komunikacja.,1
P004,"Telewizor Vision 55""",2024-02-15T22:14:23,opineo,5,Obsługa klienta na plus.,1
P008,Tablet Note 10,2024-08-29T04:20:54,amazon,5,Obsługa klienta na plus.,1
P005,Smartwatch Pulse S,2024-08-03T04:33:34,mediaexpert,5,Idealny na prezent.,1
P007,Kamera Action Go,2024-05-10T04:46:06,euro,4,Szybka dostawa i dobra komunikacja.,1
P007,Kamera Action Go,2025-05-10T23:18:52,opineo,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P009,Klawiatura Mech K,2025-03-12T10:32:54,mediaexpert,5,Idealny na prezent.,1
P005,Smartwatch Pulse S,2024-07-21T12:45:41,euro,4,Najlepszy zakup w tym roku!,1
P002,Laptop Aero 15,2024-07-13T22:19:38,ceneo,4,Cena adekwatna do jakości.,1
P004,"Telewizor Vision 55""",2025-08-14T06:03:41,amazon,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P003,Słuchawki Bass Pro,2025-08-26T20:54:16,mediaexpert,4,Szybka dostawa i dobra komunikacja.,1
P006,Głośnik Bluetooth Wave,2024-09-22T01:29:40,komputronik,4,Bateria trzyma długo.,1
P004,"Telewizor Vision 55""",2025-03-29T06:44:39,mediaexpert,5,Obsługa klienta na plus.,1
P001,Smartfon Nova X1,2025-07-15T04:10:34,komputronik,4,Ekran bardzo wyraźny i jasny.,1
P002,Laptop Aero 15,2024-11-03T03:50:25,euro,4,Ekran bardzo wyraźny i jasny.,1
P007,Kamera Action Go,2024-06-21T22:40:12,komputronik,4,"Solidne wykonanie, wygląda elegancko.",1
P009,Klawiatura Mech K,2024-06-16T04:29:01,ceneo,4,Szybka dostawa i dobra komunikacja.,1
P010,Mysz Laser Pro,2024-12-02T09:04:00,mediaexpert,5,Cicha praca urządzenia.,1
P002,Laptop Aero 15,2024-05-05T19:14:11,euro,4,Idealny na prezent.,1
P004,"Telewizor Vision 55""",2025-06-09T03:14:18,allegro,4,Działa bez zarzutu.,1
P003,Słuchawki Bass Pro,2025-07-03T09:56:46,allegro,4,Szybka dostawa i dobra komunikacja.,1
P009,Klawiatura Mech K,2024-01-10T04:19:19,amazon,5,Prosty montaż.,1
P003,Słuchawki Bass Pro,2024-05-11T06:57:28,amazon,5,Szybka dostawa i dobra komunikacja.,1
P009,Klawiatura Mech K,2025-01-02T19:09:06,amazon,4,Zaskakująco wydajny.,1
P008,Tablet Note 10,2024-10-04T06:36:54,allegro,4,Idealny na prezent.,1
P010,Mysz Laser Pro,2024-06-30T07:12:19,ceneo,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P006,Głośnik Bluetooth Wave,2024-05-14T09:08:54,opineo,4,"Dobre materiały, trwałe wykończenie.",1
P008,Tablet Note 10,2024-05-19T02:06:12,mediaexpert,4,Bateria trzyma długo.,1
P002,Laptop Aero 15,2025-08-05T07:53:51,amazon,4,Ekran bardzo wyraźny i jasny.,1
P009,Klawiatura Mech K,2025-01-10T20:20:11,opineo,4,Ekran bardzo wyraźny i jasny.,1
P008,Tablet Note 10,2024-03-23T20:12:42,euro,4,Obsługa klienta na plus.,1
P005,Smartwatch Pulse S,2024-08-03T21:38:46,komputronik,4,Ekran bardzo wyraźny i jasny.,1
P007,Kamera Action Go,2024-01-19T12:35:01,ceneo,4,Działa bez zarzutu.,1
P007,Kamera Action Go,2024-06-22T07:38:51,euro,4,"Dobre materiały, trwałe wykończenie.",1
P006,Głośnik Bluetooth Wave,2024-11-05T10:15:03,allegro,4,Zaskakująco wydajny.,1
P005,Smartwatch Pulse S,2024-09-19T10:17:12,komputronik,4,Prosty montaż.,1
P009,Klawiatura Mech K,2025-05-17T21:24:13,komputronik,5,Najlepszy zakup w tym roku!,1
P009,Klawiatura Mech K,2024-12-30T04:41:38,komputronik,4,Szybka dostawa i dobra komunikacja.,1
P009,Klawiatura Mech K,2024-12-26T01:03:20,opineo,4,Dobra relacja jakości do ceny.,1
P001,Smartfon Nova X1,2025-04-10T05:58:41,euro,4,Najlepszy zakup w tym roku!,1
P007,Kamera Action Go,2024-05-09T11:56:34,mediaexpert,5,"Dobre materiały, trwałe wykończenie.",1
P007,Kamera Action Go,2024-11-01T07:31:36,mediaexpert,5,Estetyczny design.,1
P008,Tablet Note 10,2024-08-11T13:32:30,amazon,4,Działa bez zarzutu.,1
P007,Kamera Action Go,2025-06-21T07:41:20,ceneo,4,"Dobre materiały, trwałe wykończenie.",1
P007,Kamera Action Go,2025-06-14T21:16:45,komputronik,4,Prosty montaż.,1
P008,Tablet Note 10,2024-05-12T11:06:53,komputronik,5,Cicha praca urządzenia.,1
P004,"Telewizor Vision 55""",2024-09-27T10:42:40,ceneo,4,Cicha praca urządzenia.,1
P007,Kamera Action Go,2024-07-25T03:20:47,komputronik,5,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2024-06-03T12:27:52,amazon,4,"Świetny produkt, polecam!",1
P005,Smartwatch Pulse S,2024-02-14T17:05:02,allegro,4,Bardzo dobra jakość w stosunku do ceny.,1
P002,Laptop Aero 15,2024-12-08T10:55:21,euro,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P008,Tablet Note 10,2025-04-06T17:47:10,allegro,5,Obsługa klienta na plus.,1
P001,Smartfon Nova X1,2024-02-08T08:14:51,amazon,5,Spełnia wszystkie oczekiwania.,1
P010,Mysz Laser Pro,2024-02-05T00:22:22,mediaexpert,5,Estetyczny design.,1
P009,Klawiatura Mech K,2024-09-21T12:47:58,amazon,4,Cicha praca urządzenia.,1
P010,Mysz Laser Pro,2024-09-07T04:20:44,ceneo,4,"Dobre materiały, trwałe wykończenie.",1
P008,Tablet Note 10,2025-07-10T04:17:54,allegro,5,Bardzo dobra jakość w stosunku do ceny.,1
P006,Głośnik Bluetooth Wave,2025-07-13T13:57:27,ceneo,4,Bardzo dobra jakość w stosunku do ceny.,1
P007,Kamera Action Go,2024-03-29T13:24:57,allegro,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P003,Słuchawki Bass Pro,2024-02-16T03:08:58,opineo,5,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2025-08-09T16:27:56,ceneo,4,Cena adekwatna do jakości.,1
P009,Klawiatura Mech K,2024-09-09T17:57:19,mediaexpert,4,Bateria trzyma długo.,1
P008,Tablet Note 10,2024-05-03T20:20:28,mediaexpert,4,Najlepszy zakup w tym roku!,1
P001,Smartfon Nova X1,2024-03-17T07:47:39,komputronik,4,"Solidne wykonanie, wygląda elegancko.",1
P007,Kamera Action Go,2024-02-05T13:09:15,komputronik,5,Ekran bardzo wyraźny i jasny.,1
P007,Kamera Action Go,2024-08-01T11:32:43,euro,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P003,Słuchawki Bass Pro,2024-09-23T14:43:56,komputronik,5,Spełnia wszystkie oczekiwania.,1
P007,Kamera Action Go,2024-05-21T12:43:04,amazon,4,"Dobre materiały, trwałe wykończenie.",1
P005,Smartwatch Pulse S,2025-06-17T21:42:24,euro,2,Instrukcja niezrozumiała.,0
P008,Tablet Note 10,2024-01-30T05:01:20,opineo,2,Instrukcja niezrozumiała.,0
P007,Kamera Action Go,2024-10-08T08:44:44,mediaexpert,2,"Nie działa jak powinien, zwróciłem.",0
P003,Słuchawki Bass Pro,2024-04-11T00:05:52,euro,2,Bardzo głośna praca urządzenia.,0
P006,Głośnik Bluetooth Wave,2024-11-01T06:11:02,allegro,1,Problemy z konfiguracją.,0
P008,Tablet Note 10,2024-01-16T00:16:51,amazon,1,Instrukcja niezrozumiała.,0
P002,Laptop Aero 15,2025-05-18T01:57:17,mediaexpert,1,Bardzo głośna praca urządzenia.,0
P010,Mysz Laser Pro,2025-05-17T14:13:47,komputronik,2,Instrukcja niezrozumiała.,0
P002,Laptop Aero 15,2025-01-27T15:58:37,opineo,2,Wysyłka trwała zbyt długo.,0
P008,Tablet Note 10,2024-09-24T13:39:02,amazon,1,Problemy z konfiguracją.,0
P001,Smartfon Nova X1,2025-07-22T23:30:30,komputronik,1,Problemy z konfiguracją.,0
P006,Głośnik Bluetooth Wave,2024-08-26T12:57:22,ceneo,1,Ekran ma słabe kolory.,0
P006,Głośnik Bluetooth Wave,2024-12-30T13:35:12,amazon,2,Instrukcja niezrozumiała.,0
P002,Laptop Aero 15,2024-04-16T16:17:50,euro,1,Obsługa klienta nie odpowiada.,0
P005,Smartwatch Pulse S,2025-06-07T11:31:41,opineo,2,Bardzo głośna praca urządzenia.,0
P009,Klawiatura Mech K,2024-05-15T21:40:00,amazon,1,Problemy z konfiguracją.,0
P002,Laptop Aero 15,2025-01-20T13:42:06,amazon,1,"Słaba jakość, nie polecam.",0
P002,Laptop Aero 15,2025-05-10T16:23:41,komputronik,2,"Nie działa jak powinien, zwróciłem.",0
P007,Kamera Action Go,2024-02-12T01:05:14,euro,2,Bateria szybko się rozładowuje.,0
P010,Mysz Laser Pro,2025-02-14T19:22:35,ceneo,1,Pieniądze wyrzucone w błoto.,0
P001,Smartfon Nova X1,2024-06-16T06:23:50,mediaexpert,1,"Produkt przyszedł uszkodzony, dramat.",0
P006,Głośnik Bluetooth Wave,2024-11-06T15:43:45,mediaexpert,1,Wysyłka trwała zbyt długo.,0
P009,Klawiatura Mech K,2024-08-23T00:41:52,opineo,2,Ekran ma słabe kolory.,0
P009,Klawiatura Mech K,2025-07-09T13:47:29,ceneo,2,Obsługa klienta nie odpowiada.,0
P010,Mysz Laser Pro,2025-08-24T12:36:10,komputronik,2,"Słaba jakość, nie polecam.",0
P010,Mysz Laser Pro,2025-02-15T07:15:19,mediaexpert,1,Wysyłka trwała zbyt długo.,0
P008,Tablet Note 10,2025-02-08T09:07:19,mediaexpert,1,"Słaba jakość, nie polecam.",0
P003,Słuchawki Bass Pro,2024-07-24T18:40:10,mediaexpert,1,Obsługa klienta nie odpowiada.,0
P007,Kamera Action Go,2024-04-11T07:30:06,amazon,2,Pieniądze wyrzucone w błoto.,0
P001,Smartfon Nova X1,2024-06-19T02:19:29,ceneo,2,"Produkt przyszedł uszkodzony, dramat.",0
P005,Smartwatch Pulse S,2025-08-25T22:37:19,mediaexpert,2,Problemy z konfiguracją.,0
P001,Smartfon Nova X1,2025-01-05T07:21:59,komputronik,1,Ekran ma słabe kolory.,0
P001,Smartfon Nova X1,2025-08-12T20:46:33,allegro,1,Problemy z konfiguracją.,0
P004,"Telewizor Vision 55""",2025-01-06T17:14:26,euro,1,Instrukcja niezrozumiała.,0
P006,Głośnik Bluetooth Wave,2024-05-19T16:42:12,opineo,1,Instrukcja niezrozumiała.,0
P008,Tablet Note 10,2025-04-19T06:28:05,euro,1,Bardzo głośna praca urządzenia.,0
P009,Klawiatura Mech K,2025-07-26T22:47:42,amazon,1,"Słaba jakość, nie polecam.",0
P006,Głośnik Bluetooth Wave,2024-11-23T10:40:00,komputronik,1,"Słaba jakość, nie polecam.",0
P005,Smartwatch Pulse S,2024-04-24T21:39:44,opineo,2,Problemy z konfiguracją.,0
P009,Klawiatura Mech K,2024-01-27T00:30:46,opineo,2,"Słaba jakość, nie polecam.",0
P004,"Telewizor Vision 55""",2025-06-19T03:56:22,opineo,2,Ekran ma słabe kolory.,0
P010,Mysz Laser Pro,2024-08-25T00:17:39,komputronik,1,"Nie działa jak powinien, zwróciłem.",0
P010,Mysz Laser Pro,2025-03-08T09:34:44,ceneo,2,Instrukcja niezrozumiała.,0
P004,"Telewizor Vision 55""",2024-02-09T04:01:08,ceneo,2,"Słaba jakość, nie polecam.",0
P009,Klawiatura Mech K,2024-09-25T23:20:39,mediaexpert,1,Obsługa klienta nie odpowiada.,0
P003,Słuchawki Bass Pro,2024-01-19T02:42:06,opineo,1,"Nie działa jak powinien, zwróciłem.",0
P006,Głośnik Bluetooth Wave,2024-06-21T11:16:02,euro,1,Problemy z konfiguracją.,0
P005,Smartwatch Pulse S,2025-05-24T16:51:51,allegro,1,Instrukcja niezrozumiała.,0
P004,"Telewizor Vision 55""",2024-10-11T10:51:29,allegro,1,Ekran ma słabe kolory.,0
P004,"Telewizor Vision 55""",2024-09-04T02:08:29,amazon,2,"Nie działa jak powinien, zwróciłem.",0
P010,Mysz Laser Pro,2025-08-05T10:37:49,ceneo,2,Pieniądze wyrzucone w błoto.,0
P005,Smartwatch Pulse S,2024-12-09T02:17:25,komputronik,1,"Nie działa jak powinien, zwróciłem.",0
P007,Kamera Action Go,2024-01-09T13:58:36,mediaexpert,2,"Nie działa jak powinien, zwróciłem.",0
P003,Słuchawki Bass Pro,2025-05-22T17:35:29,mediaexpert,1,Problemy z konfiguracją.,0
P008,Tablet Note 10,2025-04-10T15:02:59,komputronik,1,Pieniądze wyrzucone w błoto.,0
P008,Tablet Note 10,2024-02-12T21:26:40,opineo,1,Cena nieadekwatna do jakości.,0
P004,"Telewizor Vision 55""",2025-03-08T21:07:33,euro,2,Bardzo głośna praca urządzenia.,0
P009,Klawiatura Mech K,2025-02-24T09:01:24,euro,2,Problemy z konfiguracją.,0
P005,Smartwatch Pulse S,2024-02-13T10:21:04,allegro,2,Obsługa klienta nie odpowiada.,0
P001,Smartfon Nova X1,2024-07-03T00:57:59,opineo,2,Pieniądze wyrzucone w błoto.,0
P003,Słuchawki Bass Pro,2025-08-21T08:28:08,euro,1,Wysyłka trwała zbyt długo.,0
P004,"Telewizor Vision 55""",2024-02-19T17:52:43,ceneo,2,"Nie działa jak powinien, zwróciłem.",0
P008,Tablet Note 10,2024-11-17T02:38:53,komputronik,2,Bateria szybko się rozładowuje.,0
P001,Smartfon Nova X1,2025-06-18T05:38:42,allegro,1,"Słaba jakość, nie polecam.",0
P010,Mysz Laser Pro,2025-05-15T15:39:17,opineo,2,"Produkt przyszedł uszkodzony, dramat.",0
P004,"Telewizor Vision 55""",2024-09-07T13:21:31,euro,2,"Produkt przyszedł uszkodzony, dramat.",0
P007,Kamera Action Go,2024-03-20T19:13:59,allegro,1,Cena nieadekwatna do jakości.,0
P005,Smartwatch Pulse S,2024-06-02T02:29:53,mediaexpert,1,Cena nieadekwatna do jakości.,0
P007,Kamera Action Go,2024-05-16T12:04:37,ceneo,1,"Słaba jakość, nie polecam.",0
P008,Tablet Note 10,2025-02-26T12:04:15,euro,2,Bardzo głośna praca urządzenia.,0
P002,Laptop Aero 15,2024-01-25T18:36:41,euro,1,"Słaba jakość, nie polecam.",0
P004,"Telewizor Vision 55""",2025-01-30T00:51:05,euro,1,Ekran ma słabe kolory.,0
P002,Laptop Aero 15,2024-10-10T13:04:45,mediaexpert,2,"Słaba jakość, nie polecam.",0
P010,Mysz Laser Pro,2025-06-16T00:56:05,opineo,2,Bardzo głośna praca urządzenia.,0
P008,Tablet Note 10,2024-07-14T01:05:30,opineo,2,Bateria szybko się rozładowuje.,0
P005,Smartwatch Pulse S,2024-05-27T01:02:35,komputronik,1,Pieniądze wyrzucone w błoto.,0
P007,Kamera Action Go,2024-11-24T23:30:19,opineo,2,Ekran ma słabe kolory.,0
P003,Słuchawki Bass Pro,2025-04-30T04:14:27,euro,1,"Nie działa jak powinien, zwróciłem.",0
P005,Smartwatch Pulse S,2024-05-11T06:40:34,komputronik,2,Cena nieadekwatna do jakości.,0
P002,Laptop Aero 15,2024-04-18T06:15:09,mediaexpert,1,Pieniądze wyrzucone w błoto.,0
P010,Mysz Laser Pro,2025-05-29T17:01:31,ceneo,1,Pieniądze wyrzucone w błoto.,0
P006,Głośnik Bluetooth Wave,2024-06-08T13:27:47,mediaexpert,1,"Słaba jakość, nie polecam.",0
P004,"Telewizor Vision 55""",2025-06-25T03:39:42,amazon,1,Ekran ma słabe kolory.,0
P004,"Telewizor Vision 55""",2025-03-01T23:13:58,euro,2,Ekran ma słabe kolory.,0
P002,Laptop Aero 15,2024-09-29T07:44:48,mediaexpert,1,"Słaba jakość, nie polecam.",0
